Timestamp,hash-rate
2009-01-03 00:00:00,0.0000000497102696296296
2009-01-04 00:00:00,0.0
2009-01-05 00:00:00,0.0
2009-01-06 00:00:00,0.0
2009-01-07 00:00:00,0.0
2009-01-08 00:00:00,0.0
2009-01-09 00:00:00,0.000000695943774814815
2009-01-10 00:00:00,0.00000154101835851852
2009-01-11 00:00:00,0.00000526928858074074
2009-01-12 00:00:00,0.00000442421399703704
2009-01-13 00:00:00,0.00000571668100740741
2009-01-14 00:00:00,0.00000626349397333333
2009-01-15 00:00:00,0.00000631320424296296
2009-01-16 00:00:00,0.00000576639127703704
2009-01-17 00:00:00,0.00000536870912
2009-01-18 00:00:00,0.00000502073723259259
2009-01-19 00:00:00,0.00000591552208592593
2009-01-20 00:00:00,0.00000576639127703704
2009-01-21 00:00:00,0.00000561726046814815
2009-01-22 00:00:00,0.00000372827022222222
2009-01-23 00:00:00,0.00000333058806518518
2009-01-24 00:00:00,0.0000098923436562963
2009-01-25 00:00:00,0.00000964379230814815
2009-01-26 00:00:00,0.00000576639127703704
2009-01-27 00:00:00,0.00000512015777185185
2009-01-28 00:00:00,0.00000512015777185185
2009-01-29 00:00:00,0.00000606465289481481
2009-01-30 00:00:00,0.00000601494262518519
2009-01-31 00:00:00,0.00000641262478222222
2009-02-01 00:00:00,0.00000576639127703704
2009-02-02 00:00:00,0.00000631320424296296
2009-02-03 00:00:00,0.00000676059666962963
2009-02-04 00:00:00,0.00000611436316444444
2009-02-05 00:00:00,0.00000601494262518519
2009-02-06 00:00:00,0.00000641262478222222
2009-02-07 00:00:00,0.00000626349397333333
2009-02-08 00:00:00,0.00000666117613037037
2009-02-09 00:00:00,0.00000636291451259259
2009-02-10 00:00:00,0.00000631320424296296
2009-02-11 00:00:00,0.00000651204532148148
2009-02-12 00:00:00,0.0000058658118162963
2009-02-13 00:00:00,0.00000616407343407407
2009-02-14 00:00:00,0.00000700914801777778
2009-02-15 00:00:00,0.00000606465289481481
2009-02-16 00:00:00,0.00000611436316444444
2009-02-17 00:00:00,0.0000058658118162963
2009-02-18 00:00:00,0.00000616407343407407
2009-02-19 00:00:00,0.00000581610154666667
2009-02-20 00:00:00,0.00000636291451259259
2009-02-21 00:00:00,0.00000546812965925926
2009-02-22 00:00:00,0.00000601494262518519
2009-02-23 00:00:00,0.00000531899885037037
2009-02-24 00:00:00,0.00000551783992888889
2009-02-25 00:00:00,0.00000531899885037037
2009-02-26 00:00:00,0.00000477218588444444
2009-02-27 00:00:00,0.00000611436316444444
2009-02-28 00:00:00,0.00000507044750222222
2009-03-01 00:00:00,0.00000526928858074074
2009-03-02 00:00:00,0.00000516986804148148
2009-03-03 00:00:00,0.00000526928858074074
2009-03-04 00:00:00,0.00000526928858074074
2009-03-05 00:00:00,0.00000526928858074074
2009-03-06 00:00:00,0.0000058658118162963
2009-03-07 00:00:00,0.00000551783992888889
2009-03-08 00:00:00,0.00000556755019851852
2009-03-09 00:00:00,0.00000561726046814815
2009-03-10 00:00:00,0.00000521957831111111
2009-03-11 00:00:00,0.00000536870912
2009-03-12 00:00:00,0.0000058658118162963
2009-03-13 00:00:00,0.00000566697073777778
2009-03-14 00:00:00,0.00000576639127703704
2009-03-15 00:00:00,0.00000551783992888889
2009-03-16 00:00:00,0.00000646233505185185
2009-03-17 00:00:00,0.00000571668100740741
2009-03-18 00:00:00,0.00000546812965925926
2009-03-19 00:00:00,0.00000606465289481481
2009-03-20 00:00:00,0.0000058658118162963
2009-03-21 00:00:00,0.00000382769076148148
2009-03-22 00:00:00,0.00000472247561481482
2009-03-23 00:00:00,0.00000656175559111111
2009-03-24 00:00:00,0.00000521957831111111
2009-03-25 00:00:00,0.00000576639127703704
2009-03-26 00:00:00,0.00000561726046814815
2009-03-27 00:00:00,0.00000546812965925926
2009-03-28 00:00:00,0.00000591552208592593
2009-03-29 00:00:00,0.00000556755019851852
2009-03-30 00:00:00,0.0000062137837037037
2009-03-31 00:00:00,0.00000561726046814815
2009-04-01 00:00:00,0.00000531899885037037
2009-04-02 00:00:00,0.00000596523235555556
2009-04-03 00:00:00,0.00000561726046814815
2009-04-04 00:00:00,0.00000561726046814815
2009-04-05 00:00:00,0.00000641262478222222
2009-04-06 00:00:00,0.00000571668100740741
2009-04-07 00:00:00,0.00000492131669333333
2009-04-08 00:00:00,0.00000516986804148148
2009-04-09 00:00:00,0.00000492131669333333
2009-04-10 00:00:00,0.00000512015777185185
2009-04-11 00:00:00,0.00000606465289481481
2009-04-12 00:00:00,0.00000571668100740741
2009-04-13 00:00:00,0.00000571668100740741
2009-04-14 00:00:00,0.00000631320424296296
2009-04-15 00:00:00,0.00000556755019851852
2009-04-16 00:00:00,0.00000611436316444444
2009-04-17 00:00:00,0.00000571668100740741
2009-04-18 00:00:00,0.00000606465289481481
2009-04-19 00:00:00,0.00000591552208592593
2009-04-20 00:00:00,0.00000581610154666667
2009-04-21 00:00:00,0.00000611436316444444
2009-04-22 00:00:00,0.00000601494262518519
2009-04-23 00:00:00,0.00000397682157037037
2009-04-24 00:00:00,0.00000561726046814815
2009-04-25 00:00:00,0.00000606465289481481
2009-04-26 00:00:00,0.00000541841938962963
2009-04-27 00:00:00,0.00000521957831111111
2009-04-28 00:00:00,0.00000581610154666667
2009-04-29 00:00:00,0.00000611436316444444
2009-04-30 00:00:00,0.00000656175559111111
2009-05-01 00:00:00,0.00000611436316444444
2009-05-02 00:00:00,0.00000611436316444444
2009-05-03 00:00:00,0.00000566697073777778
2009-05-04 00:00:00,0.00000606465289481481
2009-05-05 00:00:00,0.00000656175559111111
2009-05-06 00:00:00,0.00000681030693925926
2009-05-07 00:00:00,0.00000601494262518519
2009-05-08 00:00:00,0.00000606465289481481
2009-05-09 00:00:00,0.0000045236345362963
2009-05-10 00:00:00,0.00000308203671703704
2009-05-11 00:00:00,0.00000591552208592593
2009-05-12 00:00:00,0.00000631320424296296
2009-05-13 00:00:00,0.00000571668100740741
2009-05-14 00:00:00,0.00000661146586074074
2009-05-15 00:00:00,0.00000710856855703704
2009-05-16 00:00:00,0.00000566697073777778
2009-05-17 00:00:00,0.0000062137837037037
2009-05-18 00:00:00,0.00000616407343407407
2009-05-19 00:00:00,0.00000497102696296296
2009-05-20 00:00:00,0.00000516986804148148
2009-05-21 00:00:00,0.00000442421399703704
2009-05-22 00:00:00,0.00000412595237925926
2009-05-23 00:00:00,0.000000347971887407407
2009-05-24 00:00:00,0.00000477218588444444
2009-05-25 00:00:00,0.00000556755019851852
2009-05-26 00:00:00,0.00000561726046814815
2009-05-27 00:00:00,0.0000062137837037037
2009-05-28 00:00:00,0.00000512015777185185
2009-05-29 00:00:00,0.00000531899885037037
2009-05-30 00:00:00,0.00000512015777185185
2009-05-31 00:00:00,0.0000058658118162963
2009-06-01 00:00:00,0.00000362884968296296
2009-06-02 00:00:00,0.00000442421399703704
2009-06-03 00:00:00,0.0000048716064237037
2009-06-04 00:00:00,0.00000193870051555556
2009-06-05 00:00:00,0.00000283348536888889
2009-06-06 00:00:00,0.00000119304647111111
2009-06-07 00:00:00,0.000000198841078518519
2009-06-08 00:00:00,0.00000357913941333333
2009-06-09 00:00:00,0.00000467276534518518
2009-06-10 00:00:00,0.00000412595237925926
2009-06-11 00:00:00,0.00000462305507555556
2009-06-12 00:00:00,0.0000045236345362963
2009-06-13 00:00:00,0.00000367855995259259
2009-06-14 00:00:00,0.00000347971887407407
2009-06-15 00:00:00,0.00000407624210962963
2009-06-16 00:00:00,0.00000362884968296296
2009-06-17 00:00:00,0.00000382769076148148
2009-06-18 00:00:00,0.00000402653184
2009-06-19 00:00:00,0.00000432479345777778
2009-06-20 00:00:00,0.00000417566264888889
2009-06-21 00:00:00,0.00000372827022222222
2009-06-22 00:00:00,0.00000397682157037037
2009-06-23 00:00:00,0.00000377798049185185
2009-06-24 00:00:00,0.00000422537291851852
2009-06-25 00:00:00,0.00000367855995259259
2009-06-26 00:00:00,0.00000442421399703704
2009-06-27 00:00:00,0.00000422537291851852
2009-06-28 00:00:00,0.00000253522375111111
2009-06-29 00:00:00,0.00000377798049185185
2009-06-30 00:00:00,0.00000432479345777778
2009-07-01 00:00:00,0.00000412595237925926
2009-07-02 00:00:00,0.00000357913941333333
2009-07-03 00:00:00,0.00000412595237925926
2009-07-04 00:00:00,0.00000442421399703704
2009-07-05 00:00:00,0.00000397682157037037
2009-07-06 00:00:00,0.0000045236345362963
2009-07-07 00:00:00,0.00000313174698666667
2009-07-08 00:00:00,0.00000392711130074074
2009-07-09 00:00:00,0.00000402653184
2009-07-10 00:00:00,0.00000407624210962963
2009-07-11 00:00:00,0.00000417566264888889
2009-07-12 00:00:00,0.00000377798049185185
2009-07-13 00:00:00,0.00000377798049185185
2009-07-14 00:00:00,0.00000357913941333333
2009-07-15 00:00:00,0.00000228667240296296
2009-07-16 00:00:00,0.00000343000860444444
2009-07-17 00:00:00,0.00000323116752592593
2009-07-18 00:00:00,0.000000149130808888889
2009-07-19 00:00:00,0.00000258493402074074
2009-07-20 00:00:00,0.00000372827022222222
2009-07-21 00:00:00,0.00000367855995259259
2009-07-22 00:00:00,0.00000343000860444444
2009-07-23 00:00:00,0.00000328087779555556
2009-07-24 00:00:00,0.00000372827022222222
2009-07-25 00:00:00,0.00000263464429037037
2009-07-26 00:00:00,0.000000646233505185185
2009-07-27 00:00:00,0.0000031814572562963
2009-07-28 00:00:00,0.0000021872518637037
2009-07-29 00:00:00,0.00000159072862814815
2009-07-30 00:00:00,0.000000695943774814815
2009-07-31 00:00:00,0.000000596523235555555
2009-08-01 00:00:00,0.00000114333620148148
2009-08-02 00:00:00,0.00000149130808888889
2009-08-03 00:00:00,0.000000745654044444445
2009-08-04 00:00:00,0.00000288319563851852
2009-08-05 00:00:00,0.0000045236345362963
2009-08-06 00:00:00,0.00000477218588444444
2009-08-07 00:00:00,0.00000367855995259259
2009-08-08 00:00:00,0.00000407624210962963
2009-08-09 00:00:00,0.0000048716064237037
2009-08-10 00:00:00,0.00000407624210962963
2009-08-11 00:00:00,0.00000333058806518518
2009-08-12 00:00:00,0.00000338029833481481
2009-08-13 00:00:00,0.00000402653184
2009-08-14 00:00:00,0.00000323116752592593
2009-08-15 00:00:00,0.00000169014916740741
2009-08-16 00:00:00,0.00000124275674074074
2009-08-17 00:00:00,0.000000845074583703704
2009-08-18 00:00:00,0.000000447392426666667
2009-08-19 00:00:00,0.000000745654044444445
2009-08-20 00:00:00,0.00000119304647111111
2009-08-21 00:00:00,0.000000795364314074074
2009-08-22 00:00:00,0.000000397682157037037
2009-08-23 00:00:00,0.000000596523235555555
2009-08-24 00:00:00,0.000000397682157037037
2009-08-25 00:00:00,0.00000273406482962963
2009-08-26 00:00:00,0.00000208783132444444
2009-08-27 00:00:00,0.00000149130808888889
